,titleType,primaryTitle,startYear,genres,averageRating,numVotes
2939,movie,Secret of the Wings,2012.0,Animation Family Fantasy,7.1,10573
2940,movie,Spare Parts,2015.0,Drama,7.3,10565
2941,movie,Poetry,2010.0,Drama,7.8,10549
2943,movie,Indian,1996.0,Action Drama Thriller,8.1,10538
2944,movie,George Harrison: Living in the Material World,2011.0,Biography Documentary Music,8.2,10531
2945,movie,Vada Chennai,2018.0,Action Crime Drama,8.5,10512
2946,movie,Violent Cop,1989.0,Action Crime Drama,7.2,10511
2952,movie,Berserk: The Golden Age Arc I - The Egg of the King,2012.0,Action Adventure Animation,7.6,10474
2957,movie,Karthik Calling Karthik,2010.0,Drama Mystery Thriller,7.1,10462
2958,movie,Fullmetal Alchemist the Movie: Conqueror of Shamballa,2005.0,Action Adventure Animation,7.4,10458
2959,movie,Shall We Dance?,1996.0,Comedy Drama Music,7.6,10457
2962,movie,Tell Me Who I Am,2019.0,Documentary Drama Mystery,7.6,10445
2963,movie,Eternity and a Day,1998.0,Drama,7.9,10443
2964,movie,Battle for Sevastopol,2015.0,Biography Drama Romance,7.1,10440
2966,movie,Crime Busters,1977.0,Action Adventure Comedy,7.2,10430
2970,movie,Hichki,2018.0,Comedy Drama,7.5,10414
2971,movie,Palm Trees in the Snow,2015.0,Drama Romance,7.4,10413
2972,movie,The Miracle,2015.0,Comedy Drama Romance,7.6,10403
2973,movie,Hannah Arendt,2012.0,Biography Drama,7.1,10402
2975,movie,Gentlemen of Fortune,1971.0,Comedy Crime Drama,8.5,10393
2976,movie,Character,1997.0,Crime Drama Mystery,7.7,10391
2977,movie,Norma Rae,1979.0,Drama,7.3,10387
2981,movie,Bella,2006.0,Drama Romance,7.2,10376
2982,movie,Wake in Fright,1971.0,Drama Thriller,7.7,10372
2984,movie,Balkan Spy,1984.0,Comedy Drama,8.9,10366
2985,movie,Where Is the Friend's House?,1987.0,Drama Family,8.1,10366
2986,movie,Blancanieves,2012.0,Drama Fantasy,7.5,10359
2989,movie,My Best Fiend,1999.0,Biography Documentary,7.9,10343
2990,movie,Who Finds a Friend Finds a Treasure,1981.0,Action Adventure Comedy,7.2,10339
2991,movie,Land and Freedom,1995.0,Drama War,7.6,10331
2993,movie,City of Life and Death,2009.0,Drama History War,7.7,10309
2994,movie,Gangster's Paradise: Jerusalema,2008.0,Action Crime Drama,7.3,10306
2997,movie,The Wings of the Dove,1997.0,Drama Romance,7.1,10300
2999,movie,The Method,2005.0,Drama,7.2,10296
3000,movie,Angrezi Medium,2020.0,Comedy Drama,7.3,10293
3001,movie,A Pure Formality,1994.0,Crime Drama Thriller,7.7,10289
3002,movie,A Touch of Sin,2013.0,Action Drama,7.1,10286
3003,movie,Ronja Robbersdaughter,1984.0,Adventure Drama Family,7.3,10270
3005,movie,From Doom Till Doom,1988.0,Drama Musical Romance,7.5,10266
3006,movie,Ill Manors,2012.0,Crime Drama,7.1,10264
3007,movie,Trapped,2016.0,Drama Thriller,7.5,10258
3011,movie,Noises Off...,1992.0,Comedy,7.6,10249
3012,movie,The Red Pill,2016.0,Documentary,8.2,10245
3013,movie,Virunga,2014.0,Documentary War,8.2,10239
3015,movie,Savior,1998.0,Drama War,7.3,10234
3016,movie,Barefoot,2005.0,Comedy Drama Romance,7.2,10227
3017,movie,The Admiral: Roaring Currents,2014.0,Action Drama History,7.1,10220
3019,movie,Saving Face,2004.0,Comedy Drama Romance,7.4,10188
3020,movie,GasLand,2010.0,Documentary,7.7,10183
3023,movie,Klown,2010.0,Comedy,7.2,10170
3025,movie,Places in the Heart,1984.0,Drama,7.4,10160
3026,movie,Ittefaq,2017.0,Mystery Thriller,7.2,10157
3028,movie,Forever Strong,2008.0,Drama Sport,7.2,10145
3029,movie,The Lady,2011.0,Biography Drama History,7.1,10134
3030,movie,Oasis: Supersonic,2016.0,Biography Documentary Music,7.9,10132
3033,movie,Scum,1979.0,Crime Drama,7.6,10127
3035,movie,Wild Rose,2018.0,Comedy Drama Music,7.2,10123
3038,movie,Tere Bin Laden,2010.0,Comedy Drama,7.2,10118
3041,movie,Theeb,2014.0,Adventure Drama Thriller,7.2,10104
3042,movie,Pelle the Conqueror,1987.0,Drama,7.8,10099
3043,movie,After Life,1998.0,Drama Fantasy,7.6,10096
3044,movie,Asuran,2019.0,Action Drama,8.5,10093
3046,movie,The Snow Walker,2003.0,Adventure Drama,7.3,10088
3048,movie,Where's Firuze?,2004.0,Comedy Drama Music,7.3,10067
3049,movie,Jigarthanda,2014.0,Action Crime Drama,8.3,10064
3051,movie,The Misfortunates,2009.0,Comedy Drama,7.4,10052
3052,movie,Two Hands,1999.0,Comedy Crime Thriller,7.1,10050
3053,movie,The Wounds,1998.0,Comedy Crime Drama,8.0,10041
3055,movie,Ankhon Dekhi,2013.0,Comedy Drama,8.0,10025
3057,movie,The Wanderers,1979.0,Crime Drama Romance,7.4,10023
3058,movie,Deewaar,1975.0,Action Crime Drama,8.1,10022
3059,movie,La Cérémonie,1995.0,Crime Drama Mystery,7.5,10015
3060,movie,In Darkness,2011.0,Drama War,7.3,10011
3062,movie,Geetha Govindam,2018.0,Drama Romance,7.7,10007
3064,movie,Cholera Street,1997.0,Crime Drama Romance,7.7,9993
3067,movie,"Don't Worry, I'm Fine",2006.0,Drama,7.4,9979
3068,movie,Alice in the Cities,1974.0,Drama,8.0,9974
3069,movie,Birds of Passage,2018.0,Crime Drama,7.5,9972
3071,movie,We are the Best!,2013.0,Drama Music,7.2,9969
3073,movie,Johnny Stecchino,1991.0,Comedy Crime Romance,7.2,9961
3076,movie,Turkish Delight,1973.0,Drama Romance,7.1,9940
3080,movie,Stanley Kubrick: A Life in Pictures,2001.0,Biography Documentary,8.0,9921
3082,movie,All or Nothing,2002.0,Drama,7.5,9919
3083,movie,Mortal Kombat Legends: Scorpion's Revenge,2020.0,Action Adventure Animation,7.4,9912
3084,movie,Gadar: Ek Prem Katha,2001.0,Action Drama Romance,7.2,9912
3086,movie,Thalapathi,1991.0,Action Crime Drama,8.5,9912
3087,movie,Stage Beauty,2004.0,Drama,7.1,9911
3089,movie,Ishqiya,2010.0,Comedy Drama Romance,7.3,9895
3090,movie,Martin,1977.0,Drama Horror,7.1,9870
3091,movie,Us,2014.0,Comedy Drama Fantasy,8.0,9870
3094,movie,Shotgun Stories,2007.0,Drama Thriller,7.2,9866
3095,movie,Fireworks Wednesday,2006.0,Drama Mystery Romance,7.7,9854
3098,movie,The Connection,2014.0,Action Crime Thriller,7.1,9845
3101,movie,Murderball,2005.0,Documentary Sport,7.7,9819
3102,movie,Theeran Adhigaram Ondru,2017.0,Action Crime Thriller,8.2,9817
3103,movie,Vaaranam Aayiram,2008.0,Drama Musical Romance,8.1,9816
3104,movie,Happy Days,1978.0,Comedy Drama Family,8.7,9815
3106,movie,Deliver Us from Evil,2006.0,Crime Documentary,7.9,9808
3107,movie,The Decameron,1971.0,Comedy Drama History,7.1,9805
3109,movie,Bully,2011.0,Documentary,7.3,9803
3110,movie,When the Wind Blows,1986.0,Animation Comedy Drama,7.7,9798
3111,movie,Bullet in the Head,1990.0,Action Crime Drama,7.6,9795
3112,movie,The Wing or The Thigh?,1976.0,Comedy Family,7.2,9792
3113,movie,La Cage aux Folles,1978.0,Comedy,7.3,9787
3114,movie,West of Memphis,2012.0,Crime Documentary,7.9,9784
3115,movie,Mr. Muhsin,1987.0,Comedy Drama Music,8.5,9777
3116,movie,Terkel in Trouble,2004.0,Animation Comedy Musical,7.1,9770
3117,movie,One False Move,1992.0,Crime Drama Thriller,7.1,9763
3118,movie,A War,2015.0,Crime Drama Thriller,7.1,9759
3120,movie,Gunda,1998.0,Action Comedy Crime,7.3,9744
3124,movie,Why We Fight,2005.0,Documentary History War,8.0,9727
3127,movie,The Women on the 6th Floor,2010.0,Comedy,7.1,9719
3128,movie,Hilary and Jackie,1998.0,Biography Drama Music,7.3,9711
3130,movie,Shogun Assassin,1980.0,Action Adventure,7.4,9683
3131,movie,Weiner,2016.0,Documentary,7.6,9678
3133,movie,The Gilded Cage,2013.0,Comedy Drama,7.2,9676
3134,movie,Tokyo!,2008.0,Comedy Drama Fantasy,7.1,9675
3135,movie,The Distinguished Citizen,2016.0,Comedy Drama,7.5,9673
3137,movie,South Wind,2018.0,Crime Drama Thriller,8.1,9658
3140,movie,The Club,2015.0,Comedy Drama Mystery,7.2,9648
3142,movie,Smoke Signals,1998.0,Comedy Drama,7.1,9626
3144,movie,The American Meme,2018.0,Documentary,7.1,9616
3145,movie,The Monster,1994.0,Comedy Crime Mystery,7.5,9613
3147,movie,Salyut-7,2017.0,Action Drama History,7.2,9609
3149,movie,From the Village to the City,1974.0,Adventure Comedy Crime,8.3,9601
3152,movie,The War Zone,1999.0,Drama Thriller,7.3,9592
3153,movie,Shanghai,2012.0,Crime Mystery Thriller,7.2,9588
3154,movie,Bang Boom Bang - Ein todsicheres Ding,1999.0,Action Comedy Crime,7.6,9574
3155,movie,Metropolitan,1990.0,Comedy Drama Romance,7.4,9569
3156,movie,We Are Legion: The Story of the Hacktivists,2012.0,Documentary,7.3,9567
3159,movie,Eye of the Needle,1981.0,Romance Thriller War,7.1,9554
3161,movie,Open Hearts,2002.0,Drama Romance,7.5,9554
3163,movie,Sanam Teri Kasam,2016.0,Drama Musical Romance,7.3,9549
3164,movie,My Grandfather's People,2011.0,Comedy Drama Family,8.0,9540
3165,movie,Mahanati,2018.0,Biography Drama,8.5,9537
3168,movie,With a Friend Like Harry...,2000.0,Comedy Drama Mystery,7.1,9532
3171,movie,L.I.E.,2001.0,Crime Drama,7.1,9509
3172,movie,Theater of Blood,1973.0,Comedy Drama Horror,7.2,9508
3173,movie,The Hater,2020.0,Drama Thriller,7.1,9507
3174,movie,Business Man,2012.0,Action Crime,7.2,9502
3177,movie,Never Rarely Sometimes Always,2020.0,Drama,7.3,9498
3178,movie,Champion,2018.0,Biography Drama Romance,8.3,9495
3179,movie,Sans Soleil,1983.0,Documentary Drama,8.0,9493
3181,movie,Dragon Ball Z: Broly - The Legendary Super Saiyan,1993.0,Action Animation Sci-Fi,7.5,9487
3183,movie,Belle Epoque,1992.0,Comedy Drama Romance,7.1,9484
3185,movie,"When I Grow Up, I'll Be a Kangaroo",2004.0,Comedy,8.4,9480
3188,movie,Happy Accidents,2000.0,Comedy Romance,7.2,9465
3189,movie,The Man Who Copied,2003.0,Comedy Crime Drama,7.6,9465
3190,movie,La Belle Époque,2019.0,Comedy Drama Romance,7.4,9463
3191,movie,Lovelorn,2005.0,Drama,7.8,9460
3193,movie,Mephisto,1981.0,Drama,7.8,9440
3194,movie,The Song of Sparrows,2008.0,Drama Family,7.9,9436
3196,movie,Reprise,2006.0,Drama,7.4,9426
3197,movie,The Innocents,2016.0,Drama History,7.3,9420
3198,movie,The Memory of a Killer,2003.0,Action Crime Drama,7.3,9419
3199,movie,Maqbool,2003.0,Crime Drama Thriller,8.1,9415
3204,movie,Talk to Me,2007.0,Biography Drama History,7.3,9405
3205,movie,Election,2005.0,Crime Drama Thriller,7.1,9405
3206,movie,Imaginary Heroes,2004.0,Comedy Drama,7.1,9387
3207,movie,Tai-Chi Master,1993.0,Action Comedy Drama,7.2,9383
3208,movie,Behzat Ç.: Seni Kalbime Gömdüm,2011.0,Action Crime Mystery,7.6,9380
3209,movie,Avanti!,1972.0,Comedy Romance,7.2,9378
3210,movie,Abbas in Flower,1982.0,Comedy Drama Romance,8.1,9374
3211,movie,Let the Bullets Fly,2010.0,Action Comedy Drama,7.3,9361
3213,movie,Hard Times,1975.0,Crime Drama Sport,7.3,9354
3216,movie,Cat City,1986.0,Adventure Animation Comedy,8.4,9349
3217,movie,Tuntematon sotilas,2017.0,Drama War,7.8,9349
3218,movie,Dragon Ball Z: Fusion Reborn,1995.0,Action Animation Sci-Fi,7.7,9347
3220,movie,Shootout at Lokhandwala,2007.0,Action Crime History,7.1,9342
3221,movie,Submarino,2010.0,Drama,7.5,9342
3222,movie,An Honest Liar,2014.0,Biography Comedy Documentary,7.5,9338
3223,movie,Batla House,2019.0,Action Drama Thriller,7.2,9336
3224,movie,D-Day,2013.0,Action Thriller,7.2,9332
3225,movie,Life and a Day,2016.0,Drama,8.2,9331
3228,movie,Appleseed Ex Machina,2007.0,Action Adventure Animation,7.1,9325
3229,movie,Tender Mercies,1983.0,Drama Music,7.4,9316
3230,movie,Satantango,1994.0,Drama,8.4,9308
3231,movie,Sweet Bean,2015.0,Drama,7.4,9307
3233,movie,The Devil and Daniel Johnston,2005.0,Biography Documentary Music,7.9,9285
3234,movie,After the Storm,2016.0,Comedy Drama,7.4,9277
3236,movie,Super Deluxe,2019.0,Comedy Crime Drama,8.4,9266
3238,movie,Ivy,2015.0,Drama Fantasy Thriller,8.1,9254
3239,movie,Armadillo,2010.0,Documentary War,7.5,9254
3241,movie,Last Night,1998.0,Comedy Drama Romance,7.1,9248
3244,movie,Indochine,1992.0,Drama Romance War,7.1,9229
3246,movie,Paradise Lost 3: Purgatory,2011.0,Crime Documentary,8.1,9221
3247,movie,A Better Tomorrow II,1987.0,Action Crime Drama,7.3,9221
3248,movie,That Sugar Film,2014.0,Documentary,7.5,9219
3249,movie,You Are the Apple of My Eye,2011.0,Comedy Drama Romance,7.6,9219
3250,movie,The Power of One,1992.0,Drama Sport,7.2,9219
3252,movie,Survive Style 5+,2004.0,Fantasy Mystery Romance,7.6,9208
3254,movie,The Call,2020.0,Crime Horror Mystery,7.1,9182
3255,movie,Trust,1990.0,Comedy Drama,7.3,9180
3258,movie,Manic,2001.0,Drama,7.3,9159
3261,movie,The Best of Enemies,2019.0,Biography Drama History,7.2,9154
3262,movie,Rangeela,1995.0,Comedy Drama Musical,7.5,9152
3263,movie,Opening Night,1977.0,Drama,8.0,9148
3264,movie,Project A 2,1987.0,Action Comedy Crime,7.1,9147
3267,movie,Before I Disappear,2014.0,Drama,7.2,9135
3268,movie,The Cure,1995.0,Drama,7.7,9134
3270,movie,The Butcher Boy,1997.0,Comedy Drama,7.1,9129
3272,movie,Taxi No. 9 2 11: Nau Do Gyarah,2006.0,Comedy Drama Thriller,7.2,9121
3275,movie,Double Trouble,1984.0,Action Comedy,7.2,9115
3276,movie,When You're Strange,2009.0,Documentary Music,7.7,9114
3277,movie,May God Save Us,2016.0,Action Adventure Crime,7.1,9113
3278,movie,The Draughtsman's Contract,1982.0,Comedy Drama History,7.3,9112
3281,movie,Blackmail,2018.0,Comedy Thriller,7.1,9104
3283,movie,The First Day of the Rest of Your Life,2008.0,Drama,7.6,9084
3285,movie,Thou Gild'st the Even,2013.0,Drama Fantasy Romance,7.9,9079
3287,movie,In the Name of God,2007.0,Drama,8.4,9069
3288,movie,Noi the Albino,2003.0,Drama,7.3,9060
3290,movie,Life Is Sweet,1990.0,Comedy Drama,7.5,9050
3291,movie,A Small September Affair,2014.0,Drama Mystery Romance,7.2,9049
3292,movie,Hardcore,1979.0,Crime Drama,7.1,9048
3294,movie,Somersault in a Coffin,1996.0,Drama,7.8,9045
3295,movie,Oceans,2009.0,Documentary,7.8,9044
3296,movie,Love Songs,2007.0,Drama Musical Romance,7.1,9042
3298,movie,Bread and Tulips,2000.0,Comedy Romance,7.3,9037
3299,movie,Cría Cuervos,1976.0,Drama,8.0,9034
3302,movie,Everything About Mustafa,2004.0,Drama Thriller,7.6,9025
3308,movie,Once Upon a Time in China II,1992.0,Action Adventure Biography,7.4,9003
3309,movie,Mishima: A Life in Four Chapters,1985.0,Biography Drama,8.0,8998
3310,movie,The Hairdresser's Husband,1990.0,Comedy Drama Romance,7.2,8992
3311,movie,Dirty Wars,2013.0,Crime Documentary History,7.5,8986
3312,movie,Day of the Wacko,2002.0,Comedy Drama Romance,8.1,8966
3314,movie,Tupac: Resurrection,2003.0,Biography Documentary Music,7.9,8956
3316,movie,The Son,2002.0,Drama Mystery,7.6,8953
3319,movie,We Are the Nobles,2013.0,Comedy,7.3,8944
3322,movie,The Eighth Day,1996.0,Comedy Drama,7.5,8939
3323,movie,Fortress of War,2010.0,Action Drama History,7.5,8937
3324,movie,The Taste of Others,2000.0,Comedy Drama Romance,7.2,8936
3328,movie,Tokyo Sonata,2008.0,Drama,7.5,8906
3330,movie,Go for It,1983.0,Action Adventure Comedy,7.2,8899
3332,movie,Un Coeur en Hiver,1992.0,Drama Music Romance,7.6,8890
3333,movie,The Match Factory Girl,1990.0,Comedy Drama,7.6,8885
3334,movie,Sound of Noise,2010.0,Comedy Crime Music,7.2,8881
3335,movie,Murmur of the Heart,1971.0,Comedy Drama,7.7,8867
3337,movie,Woyzeck,1979.0,Drama,7.1,8860
3339,movie,Confession of Murder,2012.0,Action Crime Thriller,7.1,8849
3341,movie,Nannaku Prematho,2016.0,Action Drama Thriller,7.6,8826
3342,movie,Vagabond,1985.0,Drama Romance,7.7,8825
3343,movie,The Trap,2007.0,Crime Drama Thriller,7.9,8823
3346,movie,Zero Days,2016.0,Documentary,7.8,8809
3347,movie,The Beast of War,1988.0,Adventure Drama War,7.3,8809
3350,movie,A Chinese Ghost Story,1987.0,Action Fantasy Horror,7.5,8799
3351,movie,System Crasher,2019.0,Drama,7.8,8796
3352,movie,Soodhu Kavvum,2013.0,Comedy Crime Thriller,8.3,8792
3353,movie,Dave Chappelle's Block Party,2005.0,Comedy Documentary Music,7.2,8782
3355,movie,A Soldier's Story,1984.0,Crime Drama Mystery,7.2,8772
3356,movie,Mom,2017.0,Crime Drama Thriller,7.3,8764
3357,movie,And Then We Danced,2019.0,Drama Romance,7.8,8745
3358,movie,Champions,2018.0,Comedy Drama Family,7.3,8744
3359,movie,The Married Woman,2005.0,Drama Musical Romance,7.2,8741
3362,movie,Train of Life,1998.0,Comedy Drama War,7.7,8728
3363,movie,Ragtime,1981.0,Drama,7.3,8728
3366,movie,Propaganda,1999.0,Comedy Drama History,7.1,8718
3367,movie,White Dog,1982.0,Drama Horror,7.1,8717
3370,movie,The Friends of Eddie Coyle,1973.0,Crime Drama,7.5,8701
3371,movie,When Father Was Away on Business,1985.0,Drama,7.8,8700
3373,movie,Divines,2016.0,Crime Drama,7.4,8694
3374,movie,Ratcatcher,1999.0,Drama,7.5,8693
3375,movie,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012.0,Action Adventure Animation,7.8,8692
3376,movie,The Tashkent Files,2019.0,Drama Mystery Thriller,7.8,8688
3377,movie,84 Charing Cross Road,1987.0,Biography Drama Romance,7.4,8683
3378,movie,Baasha,1995.0,Action Crime Drama,8.2,8682
3379,movie,The Wind Will Carry Us,1999.0,Drama,7.5,8675
3381,movie,The Hedgehog,2009.0,Drama,7.4,8674
3382,movie,Twin Peaks: The Missing Pieces,2014.0,Drama Horror Mystery,7.7,8670
3383,movie,Whisper If I Forget,2014.0,Drama Music Romance,7.5,8670
3384,movie,What Have I Done to Deserve This?,1984.0,Comedy Drama,7.2,8669
3386,movie,Kirikou and the Sorceress,1998.0,Adventure Animation Family,7.5,8653
3387,movie,My Favorite Year,1982.0,Comedy Drama,7.4,8639
3388,movie,Gloria,1980.0,Crime Drama Thriller,7.1,8631
3389,movie,Julia,1977.0,Drama,7.2,8626
3390,movie,Eve's Bayou,1997.0,Drama,7.3,8623
3391,movie,Aftershock,2010.0,Drama History,7.5,8621
3394,movie,Pink Floyd: Live at Pompeii,1972.0,Documentary Music,8.7,8615
3395,movie,In This Corner of the World,2016.0,Animation Drama Family,7.8,8613
3396,movie,Osama,2003.0,Drama,7.3,8612
3397,movie,Anything for Her,2008.0,Crime Drama Thriller,7.1,8606
3398,movie,My Bodyguard,1980.0,Comedy Drama Family,7.1,8601
3400,movie,The Black Balloon,2008.0,Drama Romance,7.2,8595
3404,movie,Salaam Bombay!,1988.0,Crime Drama,8.0,8583
3405,movie,Requiem for the American Dream,2015.0,Biography Documentary News,8.1,8579
3406,movie,Chico & Rita,2010.0,Animation Crime Drama,7.2,8578
3407,movie,Rurouni Kenshin Part III: The Legend Ends,2014.0,Action Adventure Drama,7.6,8577
3408,movie,The Square,2013.0,Documentary Drama History,8.1,8576
3410,movie,Dasavatharam,2008.0,Action Adventure Sci-Fi,7.2,8564
3412,movie,Bol,2011.0,Drama,8.2,8558
3413,movie,The Ignorant Fairies,2001.0,Drama Romance,7.3,8557
3414,movie,Muhammad: The Messenger of God,2015.0,Biography Drama History,7.5,8555
3415,movie,Romanzo Criminale,2005.0,Crime Drama,7.2,8548
3418,movie,Angst,1983.0,Drama Horror Thriller,7.3,8539
3419,movie,My Dear Brother,1973.0,Drama,8.7,8535
3420,movie,For Sama,2019.0,Documentary War,8.5,8531
3422,movie,Frozen Stiff,2002.0,Comedy Drama,8.4,8514
3423,movie,Race Gurram,2014.0,Action Comedy,7.2,8513
3424,movie,Kumbalangi Nights,2019.0,Comedy Drama Romance,8.6,8513
3428,movie,Time to Leave,2005.0,Drama,7.1,8501
3430,movie,Blind Chance,1987.0,Drama,7.9,8498
3433,movie,Beau travail,1999.0,Drama War,7.4,8494
3434,movie,Bommarillu,2006.0,Comedy Drama Romance,8.2,8482
3436,movie,The Bitter Tears of Petra von Kant,1972.0,Drama Romance,7.7,8478
3437,movie,Nisshartho Bhalobasha: What is Love!,2013.0,Action Comedy Drama,7.4,8465
3438,movie,Beyond the Mat,1999.0,Biography Documentary Sport,7.6,8451
3439,movie,Santa Claus Is a Stinker,1982.0,Comedy,7.6,8442
3440,movie,Paradise: Love,2012.0,Drama,7.1,8441
3441,movie,Simple Simon,2010.0,Comedy Drama Romance,7.1,8434
3442,movie,Youth,2004.0,Action Drama Thriller,7.4,8431
3443,movie,Nil by Mouth,1997.0,Drama,7.3,8431
3444,movie,"Fat, Sick & Nearly Dead",2010.0,Documentary,7.5,8430
3445,movie,Like Crazy,2016.0,Comedy Drama,7.2,8426
3446,movie,L'Argent,1983.0,Crime Drama,7.5,8422
3447,movie,The Happiness of the Katakuris,2001.0,Comedy Fantasy Horror,7.1,8414
3450,movie,Okkadu,2003.0,Action Romance Sport,8.0,8407
3451,movie,Shoah,1985.0,Documentary History War,8.7,8405
3452,movie,Ayan,2009.0,Action,7.4,8398
3456,movie,Ma vie en rose,1997.0,Drama,7.5,8372
3457,movie,The Age of Shadows,2016.0,Action Drama Thriller,7.1,8369
3458,movie,Exiled,2006.0,Action Crime Thriller,7.2,8362
3459,movie,Fear City: A Family-Style Comedy,1994.0,Comedy Horror,7.6,8359
3460,movie,Manichitrathazhu,1993.0,Comedy Horror Musical,8.7,8351
3464,movie,North Sea Texas,2011.0,Drama Romance,7.1,8329
3466,movie,Mind Game,2004.0,Adventure Animation Comedy,7.8,8321
3468,movie,Pariyerum Perumal,2018.0,Drama,8.7,8310
3472,movie,Dogfight,1991.0,Comedy Drama Romance,7.4,8288
3473,movie,Boruto: Naruto The Movie,2015.0,Action Adventure Animation,7.9,8287
3474,movie,Ballon,2018.0,Drama History Thriller,7.5,8281
3475,movie,Waste Land,2010.0,Documentary,7.9,8279
